0,0,0,0,0,0,0
6.02132e-08,6.2813e-08,1.11802e-08,-1.44078e-08,-1.527e-08,-7.71523e-08,8.15176e-08
4.79714e-07,5.00389e-07,8.91661e-08,-1.14786e-07,-1.22288e-07,-6.14741e-07,6.49432e-07
1.61233e-06,1.68169e-06,3.00008e-07,-3.85802e-07,-4.13153e-07,-2.06641e-06,2.18271e-06
3.80598e-06,3.9694e-06,7.08937e-07,-9.10705e-07,-9.80331e-07,-4.87844e-06,5.15226e-06
7.40267e-06,7.71995e-06,1.38037e-06,-1.77134e-06,-1.91665e-06,-9.48978e-06,1.0021e-05
1.27386e-05,1.32835e-05,2.37791e-06,-3.04816e-06,-3.31529e-06,-1.63321e-05,1.72438e-05
2.01441e-05,2.10042e-05,3.76436e-06,-4.82022e-06,-5.26977e-06,-2.58299e-05,2.72678e-05
2.99438e-05,3.122e-05,5.60173e-06,-7.16521e-06,-7.87392e-06,-3.84003e-05,4.0532e-05
4.24566e-05,4.42626e-05,7.95123e-06,-1.01594e-05,-1.12219e-05,-5.44536e-05,5.74679e-05
5.79955e-05,6.04578e-05,1.08733e-05,-1.38778e-05,-1.54082e-05,-7.43926e-05,7.84989e-05
7.68681e-05,8.01255e-05,1.44275e-05,-1.83941e-05,-2.05276e-05,-9.86135e-05,0.000104041
9.93763e-05,0.000103579,1.86727e-05,-2.37803e-05,-2.66751e-05,-0.000127505,0.000134502
0.000125816,0.000131127,2.36671e-05,-3.01075e-05,-3.3946e-05,-0.000161449,0.000170283
0.000156479,0.000163071,2.94678e-05,-3.74453e-05,-4.24359e-05,-0.000200822,0.000211777
0.000191649,0.000199708,3.61316e-05,-4.5862e-05,-5.22407e-05,-0.00024599,0.000259369
0.000231607,0.000241327,4.37141e-05,-5.54244e-05,-6.34564e-05,-0.000297315,0.000313437
0.000276627,0.000288212,5.22703e-05,-6.61984e-05,-7.61793e-05,-0.000355153,0.000374352
0.000326978,0.000340644,6.18547e-05,-7.82484e-05,-9.05059e-05,-0.00041985,0.000442477
0.000382922,0.000398895,7.25206e-05,-9.16373e-05,-0.000106533,-0.000491749,0.000518167
0.000444719,0.000463233,8.4321e-05,-0.000106427,-0.000124358,-0.000571183,0.000601772
0.000512622,0.000533919,9.73078e-05,-0.000122678,-0.000144077,-0.000658481,0.000693632
0.000586877,0.000611209,0.000111532,-0.00014045,-0.000165788,-0.000753963,0.000794081
0.000667728,0.000695355,0.000127045,-0.000159801,-0.000189588,-0.000857945,0.000903448
0.000755412,0.000786602,0.000143897,-0.000180788,-0.000215575,-0.000970736,0.00102205
0.00085016,0.00088519,0.000162136,-0.000203466,-0.000243847,-0.00109264,0.0011502
0.0009522,0.000991353,0.00018181,-0.00022789,-0.000274501,-0.00122394,0.00128821
0.00106175,0.00110532,0.000202969,-0.000254112,-0.000307636,-0.00136494,0.00143637
0.00117904,0.00122731,0.000225658,-0.000282186,-0.00034335,-0.00151592,0.00159498
0.00130426,0.00135755,0.000249924,-0.000312161,-0.000381741,-0.00167716,0.00176432
0.00143764,0.00149625,0.000275813,-0.000344088,-0.000422906,-0.00184892,0.00194467
0.00157937,0.00164362,0.00030337,-0.000378015,-0.000466946,-0.00203147,0.0021363
0.00172964,0.00179986,0.000332639,-0.000413989,-0.000513957,-0.00222506,0.00233947
0.00188866,0.00196516,0.000363664,-0.000452057,-0.00056404,-0.00242996,0.00255445
0.0020566,0.00213973,0.000396487,-0.000492263,-0.000617291,-0.00264641,0.00278149
0.00223366,0.00232374,0.000431152,-0.000534651,-0.00067381,-0.00287464,0.00302083
0.00242,0.00251739,0.000467699,-0.000579264,-0.000733696,-0.00311489,0.0032727
0.00261581,0.00272084,0.00050617,-0.000626144,-0.000797047,-0.00336739,0.00353735
0.00282125,0.00293427,0.000546605,-0.000675331,-0.000863961,-0.00363236,0.003815
0.00303648,0.00315785,0.000589043,-0.000726864,-0.000934538,-0.00391003,0.00410586
0.00326166,0.00339174,0.000633524,-0.000780783,-0.00100888,-0.00420059,0.00441016
0.00349696,0.00363611,0.000680087,-0.000837124,-0.00108707,-0.00450426,0.00472809
0.00374251,0.00389109,0.000728768,-0.000895923,-0.00116923,-0.00482123,0.00505985
0.00399847,0.00415684,0.000779606,-0.000957216,-0.00125544,-0.00515171,0.00540565
0.00426497,0.00443351,0.000832636,-0.00102104,-0.00134581,-0.00549587,0.00576567
0.00454216,0.00472123,0.000887894,-0.00108742,-0.00144043,-0.00585391,0.00614009
0.00483016,0.00502014,0.000945417,-0.00115639,-0.0015394,-0.00622599,0.00652909
0.00512911,0.00533037,0.00100524,-0.00122799,-0.00164282,-0.00661229,0.00693283
0.00543912,0.00565205,0.00106739,-0.00130224,-0.00175079,-0.00701298,0.00735149
0.00576033,0.00598528,0.00113191,-0.00137917,-0.00186341,-0.00742822,0.00778522
0.00609283,0.0063302,0.00119883,-0.00145882,-0.00198077,-0.00785817,0.00823417
0.00643675,0.00668692,0.00126818,-0.0015412,-0.00210297,-0.00830297,0.0086985
0.00679219,0.00705553,0.00134,-0.00162635,-0.00223011,-0.00876278,0.00917833
0.00715926,0.00743615,0.00141431,-0.00171428,-0.00236229,-0.00923773,0.00967381
0.00753805,0.00782887,0.00149114,-0.00180503,-0.0024996,-0.00972795,0.0101851
0.00792865,0.00823379,0.00157053,-0.00189861,-0.00264214,-0.0102336,0.0107122
0.00833117,0.008651,0.0016525,-0.00199505,-0.00279001,-0.0107548,0.0112554
0.00874568,0.00908059,0.00173709,-0.00209437,-0.0029433,-0.0112916,0.0118147
0.00917227,0.00952263,0.00182432,-0.00219658,-0.00310212,-0.0118442,0.0123903
0.00961103,0.00997721,0.00191422,-0.00230172,-0.00326655,-0.0124126,0.0129821
0.010062,0.0104444,0.00200682,-0.00240979,-0.00343669,-0.0129971,0.0135905
0.0105253,0.0109243,0.00210214,-0.00252082,-0.00361265,-0.0135977,0.0142153
0.011001,0.0114169,0.00220021,-0.00263482,-0.0037945,-0.0142144,0.0148568
0.0114891,0.0119223,0.00230105,-0.00275181,-0.00398236,-0.0148474,0.015515
0.0119897,0.0124406,0.0024047,-0.0028718,-0.00417631,-0.0154968,0.0161899
0.0125028,0.0129718,0.00251118,-0.0029948,-0.00437645,-0.0161626,0.0168817
0.0130286,0.013516,0.0026205,-0.00312084,-0.00458287,-0.0168449,0.0175904
0.013567,0.0140732,0.0027327,-0.00324992,-0.00479568,-0.0175438,0.0183161
0.0141181,0.0146435,0.00284779,-0.00338205,-0.00501495,-0.0182594,0.0190588
0.0146819,0.0152268,0.0029658,-0.00351724,-0.00524078,-0.0189917,0.0198185
0.0152586,0.0158233,0.00308676,-0.00365551,-0.00547328,-0.0197409,0.0205954
0.015848,0.016433,0.00321068,-0.00379686,-0.00571252,-0.0205068,0.0213895
0.0164503,0.0170559,0.00333758,-0.0039413,-0.00595861,-0.0212896,0.0222007
0.0170655,0.017692,0.00346749,-0.00408884,-0.00621163,-0.0220894,0.0230292
0.0176936,0.0183413,0.00360042,-0.00423949,-0.00647168,-0.0229062,0.023875
0.0183346,0.0190039,0.0037364,-0.00439324,-0.00673884,-0.02374,0.024738
0.0189886,0.0196798,0.00387545,-0.00455012,-0.00701322,-0.0245909,0.0256184
0.0196555,0.020369,0.00401758,-0.00471011,-0.00729489,-0.0254588,0.026516
0.0203354,0.0210715,0.00416281,-0.00487323,-0.00758395,-0.0263439,0.027431
0.0210283,0.0217872,0.00431116,-0.00503948,-0.00788049,-0.027246,0.0283633
0.0217342,0.0225163,0.00446265,-0.00520886,-0.00818459,-0.0281654,0.0293129
0.022453,0.0232587,0.00461729,-0.00538136,-0.00849635,-0.0291019,0.0302799
0.0231849,0.0240143,0.0047751,-0.005557,-0.00881586,-0.0300556,0.0312642
0.0239297,0.0247833,0.00493611,-0.00573578,-0.00914319,-0.0310265,0.0322657
0.0246875,0.0255655,0.00510031,-0.00591768,-0.00947844,-0.0320146,0.0332846
0.0254583,0.026361,0.00526774,-0.00610272,-0.0098217,-0.0330198,0.0343207
0.026242,0.0271698,0.0054384,-0.00629088,-0.0101731,-0.0340423,0.0353741
0.0270387,0.0279917,0.00561231,-0.00648217,-0.0105326,-0.0350819,0.0364446
0.0278483,0.0288269,0.00578948,-0.00667658,-0.0109004,-0.0361387,0.0375324
0.0286708,0.0296753,0.00596993,-0.00687411,-0.0112765,-0.0372126,0.0386373
0.0295062,0.0305368,0.00615366,-0.00707475,-0.0116611,-0.0383037,0.0397592
0.0303545,0.0314114,0.00634071,-0.0072785,-0.0120541,-0.0394119,0.0408983
0.0312156,0.032299,0.00653106,-0.00748536,-0.0124558,-0.0405372,0.0420543
0.0320895,0.0331998,0.00672475,-0.00769531,-0.0128662,-0.0416795,0.0432273
0.0329762,0.0341135,0.00692177,-0.00790835,-0.0132853,-0.0428389,0.0444172
0.0338755,0.0350402,0.00712215,-0.00812447,-0.0137132,-0.0440153,0.0456239
0.0347876,0.0359798,0.00732589,-0.00834367,-0.0141501,-0.0452086,0.0468474
0.0357123,0.0369323,0.00753301,-0.00856593,-0.014596,-0.0464188,0.0480876
0.0366497,0.0378976,0.00774351,-0.00879125,-0.0150509,-0.0476459,0.0493445
0.0375996,0.0388756,0.0079574,-0.00901961,-0.0155151,-0.0488898,0.0506179
0.038562,0.0398664,0.0081747,-0.00925101,-0.0159884,-0.0501505,0.0519077
0.0395368,0.0408698,0.00839541,-0.00948543,-0.0164711,-0.0514278,0.053214
0.0405241,0.0418858,0.00861954,-0.00972287,-0.0169631,-0.0527219,0.0545366
0.0415237,0.0429143,0.00884711,-0.0099633,-0.0174647,-0.0540325,0.0558755
0.0425356,0.0439553,0.00907811,-0.0102067,-0.0179757,-0.0553597,0.0572305
0.0435598,0.0450087,0.00931257,-0.0104531,-0.0184964,-0.0567034,0.0586015
0.0445961,0.0460744,0.00955048,-0.0107025,-0.0190268,-0.0580634,0.0599885
0.0456445,0.0471524,0.00979186,-0.0109548,-0.0195669,-0.0594398,0.0613913
0.0467049,0.0482426,0.0100367,-0.01121,-0.0201168,-0.0608325,0.0628099
0.0477774,0.0493448,0.010285,-0.0114682,-0.0206767,-0.0622413,0.0642441
0.0488617,0.0504591,0.0105368,-0.0117293,-0.0212465,-0.0636662,0.0656939
0.0499579,0.0515853,0.0107921,-0.0119932,-0.0218264,-0.0651072,0.0671591
0.0510658,0.0527234,0.0110509,-0.0122601,-0.0224164,-0.0665641,0.0686395
0.0521854,0.0538733,0.0113132,-0.0125297,-0.0230166,-0.0680368,0.0701352
0.0533166,0.0550349,0.011579,-0.0128022,-0.023627,-0.0695253,0.071646
0.0544594,0.0562081,0.0118484,-0.0130776,-0.0242478,-0.0710295,0.0731717
0.0556135,0.0573928,0.0121212,-0.0133557,-0.0248789,-0.0725493,0.0747122
0.0567791,0.0585889,0.0123976,-0.0136366,-0.0255205,-0.0740845,0.0762674
0.0579559,0.0597964,0.0126775,-0.0139203,-0.0261725,-0.0756352,0.0778372
0.0591438,0.0610151,0.0129609,-0.0142068,-0.0268352,-0.0772011,0.0794214
0.0603429,0.062245,0.0132479,-0.0144959,-0.0275085,-0.0787822,0.0810199
0.061553,0.0634859,0.0135384,-0.0147878,-0.0281925,-0.0803785,0.0826326
0.062774,0.0647377,0.0138324,-0.0150823,-0.0288872,-0.0819896,0.0842593
0.0640059,0.0660004,0.01413,-0.0153795,-0.0295928,-0.0836157,0.0858999
0.0652484,0.0672739,0.0144312,-0.0156794,-0.0303092,-0.0852565,0.0875542
0.0665016,0.068558,0.0147359,-0.0159819,-0.0310366,-0.086912,0.089222
0.0677654,0.0698526,0.0150441,-0.016287,-0.0317749,-0.0885819,0.0909034
0.0690396,0.0711576,0.0153559,-0.0165947,-0.0325243,-0.0902664,0.092598
0.0703241,0.072473,0.0156713,-0.0169049,-0.0332848,-0.0919651,0.0943057
0.0716188,0.0737986,0.0159903,-0.0172176,-0.0340565,-0.093678,0.0960264
0.0729237,0.0751343,0.0163128,-0.0175329,-0.0348393,-0.0954049,0.09776
0.0742386,0.0764799,0.0166388,-0.0178507,-0.0356334,-0.0971458,0.0995061
0.0755634,0.0778355,0.0169685,-0.0181709,-0.0364389,-0.0989005,0.101265
0.0768981,0.0792008,0.0173017,-0.0184936,-0.0372556,-0.100669,0.103036
0.0782425,0.0805757,0.0176385,-0.0188187,-0.0380838,-0.102451,0.104819
0.0795964,0.0819602,0.0179788,-0.0191462,-0.0389235,-0.104246,0.106614
